uid,block,policy,event,offset_ms,tol_ms,hits,cuts,refs,den,twice_hits
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,fall,12.5,40.0,3,13,11,24,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,peak,0.0,20.0,0,13,8,21,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,peak,0.0,40.0,1,13,8,21,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,peak,12.5,20.0,1,13,8,21,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,peak,12.5,40.0,5,13,8,21,10
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,valley,0.0,20.0,0,13,7,20,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,valley,0.0,40.0,2,13,7,20,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,valley,12.5,20.0,1,13,7,20,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3408,valley,12.5,40.0,4,13,7,20,8
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,rise,0.0,20.0,5,15,11,26,10
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,rise,0.0,40.0,8,15,11,26,16
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,rise,12.5,20.0,8,15,11,26,16
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,rise,12.5,40.0,10,15,11,26,20
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,fall,0.0,20.0,3,15,11,26,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,fall,0.0,40.0,3,15,11,26,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,fall,12.5,20.0,3,15,11,26,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,fall,12.5,40.0,3,15,11,26,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,peak,0.0,20.0,1,15,8,23,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,peak,0.0,40.0,2,15,8,23,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,peak,12.5,20.0,2,15,8,23,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,peak,12.5,40.0,6,15,8,23,12
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,valley,0.0,20.0,0,15,7,22,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,valley,0.0,40.0,2,15,7,22,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,valley,12.5,20.0,1,15,7,22,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,intent_3408_last,valley,12.5,40.0,2,15,7,22,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,rise,0.0,20.0,5,8,11,19,10
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,rise,0.0,40.0,6,8,11,19,12
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,rise,12.5,20.0,6,8,11,19,12
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,rise,12.5,40.0,7,8,11,19,14
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,fall,0.0,20.0,0,8,11,19,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,fall,0.0,40.0,1,8,11,19,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,fall,12.5,20.0,0,8,11,19,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,fall,12.5,40.0,3,8,11,19,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,peak,0.0,20.0,0,8,8,16,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,peak,0.0,40.0,3,8,8,16,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,peak,12.5,20.0,3,8,8,16,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,peak,12.5,40.0,4,8,8,16,8
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,valley,0.0,20.0,0,8,7,15,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,valley,0.0,40.0,1,8,7,15,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,valley,12.5,20.0,0,8,7,15,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,speaker_count_3408_last,valley,12.5,40.0,1,8,7,15,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,rise,0.0,20.0,5,14,11,25,10
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,rise,0.0,40.0,9,14,11,25,18
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,rise,12.5,20.0,9,14,11,25,18
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,rise,12.5,40.0,10,14,11,25,20
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,fall,0.0,20.0,2,14,11,25,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,fall,0.0,40.0,3,14,11,25,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,fall,12.5,20.0,2,14,11,25,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,fall,12.5,40.0,3,14,11,25,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,peak,0.0,20.0,0,14,8,22,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,peak,0.0,40.0,1,14,8,22,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,peak,12.5,20.0,1,14,8,22,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,peak,12.5,40.0,5,14,8,22,10
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,valley,0.0,20.0,0,14,7,21,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,valley,0.0,40.0,2,14,7,21,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,valley,12.5,20.0,1,14,7,21,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3407,valley,12.5,40.0,4,14,7,21,8
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,rise,0.0,20.0,6,13,11,24,12
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,rise,0.0,40.0,8,13,11,24,16
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,rise,12.5,20.0,8,13,11,24,16
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,rise,12.5,40.0,9,13,11,24,18
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,fall,0.0,20.0,2,13,11,24,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,fall,0.0,40.0,3,13,11,24,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,fall,12.5,20.0,2,13,11,24,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,fall,12.5,40.0,3,13,11,24,6
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,peak,0.0,20.0,0,13,8,21,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,peak,0.0,40.0,1,13,8,21,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,peak,12.5,20.0,1,13,8,21,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,peak,12.5,40.0,6,13,8,21,12
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,valley,0.0,20.0,0,13,7,20,0
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,valley,0.0,40.0,2,13,7,20,4
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,valley,12.5,20.0,1,13,7,20,2
ex01_confused_00156,ex01::WHAT DID THE DEVIL DO NOW,emotion_3409,valley,12.5,40.0,4,13,7,20,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,rise,0.0,20.0,5,27,10,37,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,rise,0.0,40.0,7,27,10,37,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,rise,12.5,20.0,7,27,10,37,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,rise,12.5,40.0,8,27,10,37,16
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,fall,0.0,20.0,7,27,11,38,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,fall,0.0,40.0,9,27,11,38,18
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,fall,12.5,20.0,8,27,11,38,16
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,fall,12.5,40.0,10,27,11,38,20
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,peak,0.0,20.0,3,27,7,34,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,peak,0.0,40.0,6,27,7,34,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,peak,12.5,20.0,6,27,7,34,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,peak,12.5,40.0,7,27,7,34,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,valley,0.0,20.0,2,27,6,33,4
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,valley,0.0,40.0,4,27,6,33,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,valley,12.5,20.0,3,27,6,33,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,asr_3408,valley,12.5,40.0,5,27,6,33,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,rise,0.0,20.0,4,10,10,20,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,rise,0.0,40.0,6,10,10,20,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,rise,12.5,20.0,6,10,10,20,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,rise,12.5,40.0,7,10,10,20,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,fall,0.0,20.0,0,10,11,21,0
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,fall,0.0,40.0,3,10,11,21,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,fall,12.5,20.0,1,10,11,21,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,fall,12.5,40.0,3,10,11,21,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,peak,0.0,20.0,2,10,7,17,4
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,peak,0.0,40.0,4,10,7,17,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,peak,12.5,20.0,4,10,7,17,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,peak,12.5,40.0,6,10,7,17,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,valley,0.0,20.0,1,10,6,16,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,valley,0.0,40.0,4,10,6,16,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,valley,12.5,20.0,1,10,6,16,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3408,valley,12.5,40.0,4,10,6,16,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,rise,0.0,20.0,5,18,10,28,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,rise,0.0,40.0,7,18,10,28,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,rise,12.5,20.0,7,18,10,28,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,rise,12.5,40.0,7,18,10,28,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,fall,0.0,20.0,3,18,11,29,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,fall,0.0,40.0,4,18,11,29,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,fall,12.5,20.0,3,18,11,29,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,fall,12.5,40.0,9,18,11,29,18
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,peak,0.0,20.0,2,18,7,25,4
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,peak,0.0,40.0,6,18,7,25,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,peak,12.5,20.0,6,18,7,25,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,peak,12.5,40.0,7,18,7,25,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,valley,0.0,20.0,2,18,6,24,4
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,valley,0.0,40.0,4,18,6,24,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,valley,12.5,20.0,2,18,6,24,4
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,intent_3408_last,valley,12.5,40.0,5,18,6,24,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,rise,0.0,20.0,5,7,10,17,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,rise,0.0,40.0,5,7,10,17,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,rise,12.5,20.0,5,7,10,17,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,rise,12.5,40.0,5,7,10,17,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,fall,0.0,20.0,0,7,11,18,0
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,fall,0.0,40.0,0,7,11,18,0
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,fall,12.5,20.0,0,7,11,18,0
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,fall,12.5,40.0,4,7,11,18,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,peak,0.0,20.0,3,7,7,14,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,peak,0.0,40.0,5,7,7,14,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,peak,12.5,20.0,5,7,7,14,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,peak,12.5,40.0,5,7,7,14,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,valley,0.0,20.0,0,7,6,13,0
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,valley,0.0,40.0,1,7,6,13,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,valley,12.5,20.0,0,7,6,13,0
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,speaker_count_3408_last,valley,12.5,40.0,1,7,6,13,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,rise,0.0,20.0,6,13,10,23,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,rise,0.0,40.0,7,13,10,23,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,rise,12.5,20.0,7,13,10,23,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,rise,12.5,40.0,8,13,10,23,16
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,fall,0.0,20.0,0,13,11,24,0
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,fall,0.0,40.0,4,13,11,24,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,fall,12.5,20.0,1,13,11,24,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,fall,12.5,40.0,5,13,11,24,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,peak,0.0,20.0,1,13,7,20,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,peak,0.0,40.0,4,13,7,20,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,peak,12.5,20.0,4,13,7,20,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,peak,12.5,40.0,5,13,7,20,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,valley,0.0,20.0,1,13,6,19,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,valley,0.0,40.0,4,13,6,19,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,valley,12.5,20.0,1,13,6,19,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3407,valley,12.5,40.0,5,13,6,19,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,rise,0.0,20.0,4,11,10,21,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,rise,0.0,40.0,6,11,10,21,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,rise,12.5,20.0,6,11,10,21,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,rise,12.5,40.0,7,11,10,21,14
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,fall,0.0,20.0,1,11,11,22,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,fall,0.0,40.0,3,11,11,22,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,fall,12.5,20.0,2,11,11,22,4
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,fall,12.5,40.0,3,11,11,22,6
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,peak,0.0,20.0,2,11,7,18,4
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,peak,0.0,40.0,5,11,7,18,10
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,peak,12.5,20.0,4,11,7,18,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,peak,12.5,40.0,6,11,7,18,12
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,valley,0.0,20.0,1,11,6,17,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,valley,0.0,40.0,4,11,6,17,8
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,valley,12.5,20.0,1,11,6,17,2
ex01_confused_00163,ex01::OUT OF NOWHERE YOU GET BLINDSIDED,emotion_3409,valley,12.5,40.0,4,11,6,17,8
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,rise,0.0,20.0,2,10,4,14,4
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,rise,0.0,40.0,3,10,4,14,6
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,rise,12.5,20.0,3,10,4,14,6
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,rise,12.5,40.0,3,10,4,14,6
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,fall,0.0,20.0,2,10,4,14,4
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,fall,0.0,40.0,3,10,4,14,6
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,fall,12.5,20.0,2,10,4,14,4
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,fall,12.5,40.0,4,10,4,14,8
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,peak,0.0,20.0,1,10,2,12,2
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,peak,0.0,40.0,2,10,2,12,4
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,peak,12.5,20.0,2,10,2,12,4
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,peak,12.5,40.0,2,10,2,12,4
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,valley,0.0,20.0,1,10,1,11,2
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,valley,0.0,40.0,1,10,1,11,2
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,valley,12.5,20.0,1,10,1,11,2
ex01_confused_00168,ex01::YOU KNOW WHAT,asr_3408,valley,12.5,40.0,1,10,1,11,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,rise,0.0,20.0,1,3,4,7,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,rise,0.0,40.0,2,3,4,7,4
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,rise,12.5,20.0,2,3,4,7,4
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,rise,12.5,40.0,2,3,4,7,4
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,fall,0.0,20.0,0,3,4,7,0
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,fall,0.0,40.0,1,3,4,7,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,fall,12.5,20.0,0,3,4,7,0
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,fall,12.5,40.0,2,3,4,7,4
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,peak,0.0,20.0,0,3,2,5,0
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,peak,0.0,40.0,1,3,2,5,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,peak,12.5,20.0,1,3,2,5,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,peak,12.5,40.0,1,3,2,5,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,valley,0.0,20.0,1,3,1,4,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,valley,0.0,40.0,1,3,1,4,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,valley,12.5,20.0,1,3,1,4,2
ex01_confused_00168,ex01::YOU KNOW WHAT,emotion_3408,valley,12.5,40.0,1,3,1,4,2
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,rise,0.0,20.0,1,5,4,9,2
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,rise,0.0,40.0,2,5,4,9,4
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,rise,12.5,20.0,2,5,4,9,4
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,rise,12.5,40.0,3,5,4,9,6
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,fall,0.0,20.0,0,5,4,9,0
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,fall,0.0,40.0,2,5,4,9,4
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,fall,12.5,20.0,0,5,4,9,0
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,fall,12.5,40.0,3,5,4,9,6
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,peak,0.0,20.0,0,5,2,7,0
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,peak,0.0,40.0,1,5,2,7,2
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,peak,12.5,20.0,1,5,2,7,2
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,peak,12.5,40.0,1,5,2,7,2
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,valley,0.0,20.0,1,5,1,6,2
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,valley,0.0,40.0,1,5,1,6,2
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,valley,12.5,20.0,1,5,1,6,2
ex01_confused_00168,ex01::YOU KNOW WHAT,intent_3408_last,valley,12.5,40.0,1,5,1,6,2
ex01_confused_00168,ex01::YOU KNOW WHAT,speaker_count_3408_last,rise,0.0,20.0,1,3,4,7,2
ex01_confused_00168,ex01::YOU KNOW WHAT,speaker_count_3408_last,rise,0.0,40.0,3,3,4,7,6
ex01_confused_00168,ex01::YOU KNOW WHAT,speaker_count_3408_last,rise,12.5,20.0,2,3,4,7,4
ex01_confused_00168,ex01::YOU KNOW WHAT,speaker_count_3408_last,rise,12.5,40.0,3,3,4,7,6
ex01_confused_00168,ex01::YOU KNOW WHAT,speaker_count_3408_last,fall,0.0,20.0,0,3,4,7,0
