uid,block,source_uid,policy,condition,comparison,tol_ms,f1,boundary_retention,token_ratio,token_delta,hz
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,asr_3408,duration_080,sham,20.0,0.9387755102040817,0.8846153846153846,0.8888888888888888,-3,11.877513145685123
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,asr_3408,duration_080,sham,40.0,0.9387755102040817,0.8846153846153846,0.8888888888888888,-3,11.877513145685123
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3407,duration_080,sham,20.0,0.8125,0.7647058823529411,0.8888888888888888,-2,7.918342097123415
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3407,duration_080,sham,40.0,0.8125,0.7647058823529411,0.8888888888888888,-2,7.918342097123415
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3408,duration_080,sham,20.0,0.7407407407407407,0.6666666666666666,0.8125,-3,6.433652953912775
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3408,duration_080,sham,40.0,0.7407407407407407,0.6666666666666666,0.8125,-3,6.433652953912775
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3409,duration_080,sham,20.0,0.8148148148148148,0.7333333333333333,0.8125,-3,6.433652953912775
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3409,duration_080,sham,40.0,0.8148148148148148,0.7333333333333333,0.8125,-3,6.433652953912775
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,intent_3408_last,duration_080,sham,20.0,0.8648648648648649,0.8,0.8571428571428571,-3,8.908134859263843
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,intent_3408_last,duration_080,sham,40.0,0.8648648648648649,0.8,0.8571428571428571,-3,8.908134859263843
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,speaker_count_3408_last,duration_080,sham,20.0,0.9333333333333333,1.0,1.125,1,4.454067429631921
ex01_default_00146__duration_080,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,speaker_count_3408_last,duration_080,sham,40.0,0.9333333333333333,1.0,1.125,1,4.454067429631921
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,asr_3408,duration_125,sham,20.0,0.8727272727272727,0.9230769230769231,1.1111111111111112,3,9.502128080768088
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,asr_3408,duration_125,sham,40.0,0.9090909090909091,0.9615384615384616,1.1111111111111112,3,9.502128080768088
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3407,duration_125,sham,20.0,0.8333333333333334,0.8823529411764706,1.1111111111111112,2,6.334752053845392
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3407,duration_125,sham,40.0,0.9444444444444444,1.0,1.1111111111111112,2,6.334752053845392
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3408,duration_125,sham,20.0,0.9032258064516129,0.9333333333333333,1.0625,1,5.3845392457685834
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3408,duration_125,sham,40.0,0.9032258064516129,0.9333333333333333,1.0625,1,5.3845392457685834
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3409,duration_125,sham,20.0,0.8387096774193549,0.8666666666666667,1.0625,1,5.3845392457685834
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3409,duration_125,sham,40.0,0.8387096774193549,0.8666666666666667,1.0625,1,5.3845392457685834
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,intent_3408_last,duration_125,sham,20.0,0.8181818181818182,0.9,1.1904761904761905,4,7.91844006730674
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,intent_3408_last,duration_125,sham,40.0,0.8181818181818182,0.9,1.1904761904761905,4,7.91844006730674
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,speaker_count_3408_last,duration_125,sham,20.0,0.9333333333333333,1.0,1.125,1,2.850638424230427
ex01_default_00146__duration_125,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,speaker_count_3408_last,duration_125,sham,40.0,0.9333333333333333,1.0,1.125,1,2.850638424230427
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,asr_3408,pitch_flat,sham,20.0,0.9615384615384616,0.9615384615384616,1.0,0,10.6898940908641
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,asr_3408,pitch_flat,sham,40.0,1.0,1.0,1.0,0,10.6898940908641
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3407,pitch_flat,sham,20.0,0.9142857142857143,0.9411764705882353,1.0555555555555556,1,7.522518063941404
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3407,pitch_flat,sham,40.0,0.9142857142857143,0.9411764705882353,1.0555555555555556,1,7.522518063941404
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3408,pitch_flat,sham,20.0,0.9032258064516129,0.9333333333333333,1.0625,1,6.73067405721073
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3408,pitch_flat,sham,40.0,0.9032258064516129,0.9333333333333333,1.0625,1,6.73067405721073
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3409,pitch_flat,sham,20.0,0.9032258064516129,0.9333333333333333,1.0625,1,6.73067405721073
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3409,pitch_flat,sham,40.0,0.9032258064516129,0.9333333333333333,1.0625,1,6.73067405721073
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,intent_3408_last,pitch_flat,sham,20.0,0.9523809523809523,1.0,1.0952380952380953,2,9.106206077402751
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,intent_3408_last,pitch_flat,sham,40.0,0.9523809523809523,1.0,1.0952380952380953,2,9.106206077402751
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,speaker_count_3408_last,pitch_flat,sham,20.0,1.0,1.0,1.0,0,3.1673760269226965
ex01_default_00146__pitch_flat,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,speaker_count_3408_last,pitch_flat,sham,40.0,1.0,1.0,1.0,0,3.1673760269226965
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,asr_3408,envelope_compress,original,20.0,0.9615384615384616,0.9615384615384616,1.0,0,10.6898940908641
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,asr_3408,envelope_compress,original,40.0,1.0,1.0,1.0,0,10.6898940908641
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3407,envelope_compress,original,20.0,1.0,1.0,1.0,0,6.73067405721073
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3407,envelope_compress,original,40.0,1.0,1.0,1.0,0,6.73067405721073
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3408,envelope_compress,original,20.0,0.9333333333333333,0.9333333333333333,1.0,0,6.334752053845393
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3408,envelope_compress,original,40.0,0.9333333333333333,0.9333333333333333,1.0,0,6.334752053845393
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3409,envelope_compress,original,20.0,0.8666666666666667,0.8666666666666667,1.0,0,6.334752053845393
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,emotion_3409,envelope_compress,original,40.0,0.8666666666666667,0.8666666666666667,1.0,0,6.334752053845393
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,intent_3408_last,envelope_compress,original,20.0,1.0,1.0,1.0,0,8.314362070672077
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,intent_3408_last,envelope_compress,original,40.0,1.0,1.0,1.0,0,8.314362070672077
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,speaker_count_3408_last,envelope_compress,original,20.0,1.0,1.0,1.0,0,3.1673760269226965
ex01_default_00146__envelope_compress,ex01::LYNN'S WORKING ON SAGE'S LYRICS,ex01_default_00146,speaker_count_3408_last,envelope_compress,original,40.0,1.0,1.0,1.0,0,3.1673760269226965
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,original,original,20.0,1.0,1.0,1.0,0,8.709853021230266
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,original,original,40.0,1.0,1.0,1.0,0,8.709853021230266
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,original,original,20.0,1.0,1.0,1.0,0,5.661404463799673
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,original,original,40.0,1.0,1.0,1.0,0,5.661404463799673
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,original,original,20.0,1.0,1.0,1.0,0,5.225911812738159
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,original,original,40.0,1.0,1.0,1.0,0,5.225911812738159
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,original,original,20.0,1.0,1.0,1.0,0,4.790419161676646
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,original,original,40.0,1.0,1.0,1.0,0,4.790419161676646
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,original,original,20.0,1.0,1.0,1.0,0,6.096897114861187
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,original,original,40.0,1.0,1.0,1.0,0,6.096897114861187
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,original,original,20.0,1.0,1.0,1.0,0,3.4839412084921064
ex01_default_00156__original,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,original,original,40.0,1.0,1.0,1.0,0,3.4839412084921064
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,sham,original,20.0,1.0,1.0,1.0,0,8.709853021230266
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,sham,original,40.0,1.0,1.0,1.0,0,8.709853021230266
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,sham,original,20.0,0.96,1.0,1.0769230769230769,1,6.096897114861187
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,sham,original,40.0,0.96,1.0,1.0769230769230769,1,6.096897114861187
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,sham,original,20.0,0.9090909090909091,0.9090909090909091,1.0,0,5.225911812738159
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,sham,original,40.0,0.9090909090909091,0.9090909090909091,1.0,0,5.225911812738159
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,sham,original,20.0,0.9523809523809523,1.0,1.0909090909090908,1,5.225911812738159
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,sham,original,40.0,0.9523809523809523,1.0,1.0909090909090908,1,5.225911812738159
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,sham,original,20.0,1.0,1.0,1.0,0,6.096897114861187
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,sham,original,40.0,1.0,1.0,1.0,0,6.096897114861187
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,sham,original,20.0,0.9333333333333333,1.0,1.125,1,3.91943385955362
ex01_default_00156__sham,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,sham,original,40.0,0.9333333333333333,1.0,1.125,1,3.91943385955362
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,pitch_down3,sham,20.0,1.0,1.0,1.0,0,8.709853021230266
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,pitch_down3,sham,40.0,1.0,1.0,1.0,0,8.709853021230266
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,pitch_down3,sham,20.0,0.96,0.9230769230769231,0.9285714285714286,-1,5.661404463799673
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,pitch_down3,sham,40.0,0.96,0.9230769230769231,0.9285714285714286,-1,5.661404463799673
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,pitch_down3,sham,20.0,0.9090909090909091,0.9090909090909091,1.0,0,5.225911812738159
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,pitch_down3,sham,40.0,0.9090909090909091,0.9090909090909091,1.0,0,5.225911812738159
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,pitch_down3,sham,20.0,0.9,0.8181818181818182,0.8333333333333334,-2,4.354926510615133
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,pitch_down3,sham,40.0,0.9,0.8181818181818182,0.8333333333333334,-2,4.354926510615133
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,pitch_down3,sham,20.0,1.0,1.0,1.0,0,6.096897114861187
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,pitch_down3,sham,40.0,1.0,1.0,1.0,0,6.096897114861187
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,pitch_down3,sham,20.0,1.0,1.0,1.0,0,3.91943385955362
ex01_default_00156__pitch_down3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,pitch_down3,sham,40.0,1.0,1.0,1.0,0,3.91943385955362
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,pitch_up3,sham,20.0,1.0,1.0,1.0,0,8.709853021230266
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,pitch_up3,sham,40.0,1.0,1.0,1.0,0,8.709853021230266
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,pitch_up3,sham,20.0,0.9166666666666666,0.8461538461538461,0.8571428571428571,-2,5.225911812738159
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,pitch_up3,sham,40.0,0.9166666666666666,0.8461538461538461,0.8571428571428571,-2,5.225911812738159
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,pitch_up3,sham,20.0,0.8695652173913043,0.9090909090909091,1.0833333333333333,1,5.661404463799673
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,pitch_up3,sham,40.0,0.8695652173913043,0.9090909090909091,1.0833333333333333,1,5.661404463799673
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,pitch_up3,sham,20.0,0.9523809523809523,0.9090909090909091,0.9166666666666666,-1,4.790419161676646
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,pitch_up3,sham,40.0,0.9523809523809523,0.9090909090909091,0.9166666666666666,-1,4.790419161676646
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,pitch_up3,sham,20.0,1.0,1.0,1.0,0,6.096897114861187
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,pitch_up3,sham,40.0,1.0,1.0,1.0,0,6.096897114861187
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,pitch_up3,sham,20.0,0.9333333333333333,0.875,0.8888888888888888,-1,3.4839412084921064
ex01_default_00156__pitch_up3,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,pitch_up3,sham,40.0,0.9333333333333333,0.875,0.8888888888888888,-1,3.4839412084921064
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,duration_080,sham,20.0,0.8571428571428571,0.7894736842105263,0.85,-3,9.25421883505716
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,duration_080,sham,40.0,0.9142857142857143,0.8421052631578947,0.85,-3,9.25421883505716
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,duration_080,sham,20.0,0.9166666666666666,0.8461538461538461,0.8571428571428571,-2,6.532389765922701
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,duration_080,sham,40.0,0.9166666666666666,0.8461538461538461,0.8571428571428571,-2,6.532389765922701
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,duration_080,sham,20.0,0.8,0.7272727272727273,0.8333333333333334,-2,5.443658138268916
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,duration_080,sham,40.0,0.8,0.7272727272727273,0.8333333333333334,-2,5.443658138268916
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,duration_080,sham,20.0,0.7777777777777778,0.6363636363636364,0.6666666666666666,-4,4.354926510615133
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,duration_080,sham,40.0,0.7777777777777778,0.6363636363636364,0.6666666666666666,-4,4.354926510615133
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,duration_080,sham,20.0,0.96,0.9230769230769231,0.9285714285714286,-1,7.076755579749592
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,intent_3408_last,duration_080,sham,40.0,0.96,0.9230769230769231,0.9285714285714286,-1,7.076755579749592
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,duration_080,sham,20.0,0.8,0.75,0.8888888888888888,-1,4.354926510615133
ex01_default_00156__duration_080,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,speaker_count_3408_last,duration_080,sham,40.0,0.8,0.75,0.8888888888888888,-1,4.354926510615133
ex01_default_00156__duration_125,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,duration_125,sham,20.0,0.9743589743589743,1.0,1.05,1,7.316276537833424
ex01_default_00156__duration_125,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,asr_3408,duration_125,sham,40.0,0.9743589743589743,1.0,1.05,1,7.316276537833424
ex01_default_00156__duration_125,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,duration_125,sham,20.0,0.7692307692307693,0.7692307692307693,1.0,0,4.87751769188895
ex01_default_00156__duration_125,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3407,duration_125,sham,40.0,0.9230769230769231,0.9230769230769231,1.0,0,4.87751769188895
ex01_default_00156__duration_125,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,duration_125,sham,20.0,0.8695652173913043,0.9090909090909091,1.0833333333333333,1,4.529123571039739
ex01_default_00156__duration_125,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3408,duration_125,sham,40.0,0.8695652173913043,0.9090909090909091,1.0833333333333333,1,4.529123571039739
ex01_default_00156__duration_125,ex01::WHAT DID THE DEVIL DO NOW,ex01_default_00156,emotion_3409,duration_125,sham,20.0,0.8571428571428571,0.8181818181818182,0.9166666666666666,-1,3.832335329341318
